stimulus_id,n_constraints,delta_logit,l10h7_activation,l10h7_zscore
496,7,7.794796387799847,-0.022100035101175308,-0.03363301377345537
497,1,5.231091011143882,-0.006233929190784693,-0.02513962492728948
497,2,4.121977867403177,-0.010604681447148323,-0.04704546003401552
497,3,4.913368808287143,-0.014066736213862896,-0.0643969813287047
497,4,4.577172274891014,-0.01909990981221199,-0.0896228153366685
497,5,4.6017463914360475,-0.01984623819589615,-0.09336334912799725
497,6,4.4395067017852865,-0.020018741488456726,-0.09422792082196538
497,7,4.5183086792274665,-0.021001409739255905,-0.09915296973895227
498,1,6.102085719528632,-0.011580723337829113,-0.005606805767971662
498,2,5.749006293136916,-0.014708232134580612,-0.021559972479606126
498,3,6.043529534994214,-0.019850678741931915,-0.04779117225048014
498,4,6.668566797756407,-0.02851497009396553,-0.09198701416809049
498,5,6.3783539759234,-0.030455447733402252,-0.10188523198103072
498,6,6.273024942924914,-0.032395295798778534,-0.11178023838815365
498,7,6.388867688363809,-0.03445960581302643,-0.12231011502223361
499,1,10.292817341083675,-0.008021267130970955,-0.01888202124359752
499,2,8.670319143916963,-0.014034382067620754,-0.04957490065700983
499,3,9.026188517583087,-0.020881690084934235,-0.08452577079603737
499,4,8.87277777274123,-0.0250641331076622,-0.10587430989806541
499,5,8.518603290058309,-0.028550641611218452,-0.12367057459629346
499,6,8.461397736449005,-0.030991291627287865,-0.1361284400159253
499,7,8.038573322181813,-0.03498077765107155,-0.15649206431706142
500,1,7.644188503440876,-0.034912627190351486,-0.06838404057844832
500,2,7.215512049831375,-0.041275281459093094,-0.10077573572307727
500,3,7.1503769896956015,-0.04364042729139328,-0.11281647839690627
500,4,7.095406279871446,-0.044053949415683746,-0.11492168198330596
500,5,6.808876589685435,-0.04357963055372238,-0.11250696772584899
500,6,6.857621325614297,-0.04290308803319931,-0.10906275118483356
500,7,6.459466540363113,-0.04212450608611107,-0.10509906118849155
501,1,10.66950225991438,-0.03293036296963692,-0.05085122987297207
501,2,10.855813123661967,-0.038601577281951904,-0.08001472543075512
501,3,10.143279148031528,-0.04101322218775749,-0.09241630146442505
501,4,9.000983006681695,-0.0423273965716362,-0.09917427545302475
501,5,8.93098854013539,-0.04061054438352585,-0.09034558226599404
501,6,8.904686789738575,-0.04032142087817192,-0.08885880155207705
501,7,9.002407462513816,-0.040192827582359314,-0.08819752694585241
502,1,4.089850737821753,-0.007663057651370764,-0.004419365096737964
502,2,6.311045417713443,-0.0067221554927527905,0.00038939450217833726
502,3,5.912373444793508,-0.010381549596786499,-0.01831302462058896
502,4,5.941302533921517,-0.014177530072629452,-0.03771350891464208
502,5,5.785174191048474,-0.020620720461010933,-0.07064334475781264
502,6,5.976283820745502,-0.024140341207385063,-0.08863141067269112
502,7,5.888693382533087,-0.02667425014078617,-0.10158170395735103
503,1,6.019968424247955,-0.0002262177731608972,-0.042092397301385254
503,2,5.6287205395075475,-0.009561317041516304,-0.08998701021588293
503,3,6.727733478898906,-0.013307220302522182,-0.10920572246988106
503,4,6.688606433292573,-0.015501085668802261,-0.12046155698046772
503,5,6.649212715764083,-0.01835762709379196,-0.1351173139136462
503,6,6.548363693031485,-0.020572243258357048,-0.14647961236456786
503,7,6.586262410648235,-0.023635786026716232,-0.16219740933914903
504,1,8.602280629441024,-0.011586056090891361,-0.008162945138900889
504,2,8.37627721396928,-0.016790762543678284,-0.03487607634445971
504,3,8.272301877062228,-0.021309029310941696,-0.058066059116878115
504,4,8.428489716440563,-0.023081032559275627,-0.06716085739201892
504,5,8.08624669058877,-0.028170326724648476,-0.0932816355793254
504,6,7.524850361300475,-0.028188850730657578,-0.09337670995238802
504,7,7.5103805019506,-0.027370506897568703,-0.08917656410691818
505,1,5.7433329137323055,0.0004042265354655683,0.052523357381697666
505,2,5.959713962296487,-0.002559544052928686,0.037378699450298744
505,3,5.603086362385428,-0.007008332759141922,0.014645704046233523
505,4,5.438278438697641,-0.009170626290142536,0.0035965371496745036
505,5,5.2782687515340285,-0.012492897920310497,-0.013380035730531084
505,6,5.339502924707311,-0.015709012746810913,-0.029814154857760233
505,7,5.438851124910673,-0.017805028706789017,-0.040524648057512054
506,1,7.089081916462932,-0.018670661374926567,-0.045828725684916555
506,2,6.7115683425425665,-0.026315882802009583,-0.08398850212872022
506,3,6.072701201021449,-0.029834842309355736,-0.10155276882731883
506,4,6.3566892167673394,-0.032180994749069214,-0.11326317557700404
506,5,6.238724386083003,-0.03465347737073898,-0.12560413718341057
506,6,5.842263690343594,-0.03553953394293785,-0.1300267325306028
506,7,5.543408026553246,-0.035429395735263824,-0.12947699706213442
507,1,3.0862471084678518,-0.0147850988432765,-0.018195882478782798
507,2,5.38947654454717,-0.020598825067281723,-0.04815040030281144
507,3,5.72223109302428,-0.022802619263529778,-0.05950518207072977
507,4,5.770358636731203,-0.023890335112810135,-0.06510950579347645
507,5,5.611021001985515,-0.024842357262969017,-0.07001468422242524
507,6,5.552660867038985,-0.026156548410654068,-0.07678589439654182
507,7,5.768586936727142,-0.027124160900712013,-0.08177140015711845
508,1,6.06375998326069,-0.03539875149726868,0.08531583226127007
508,2,6.048954130174272,-0.04224740341305733,0.0502027497342174
508,3,5.1480902128136625,-0.046447016298770905,0.028671307393312005
508,4,5.828180085804795,-0.04942062124609947,0.013425615656856371
508,5,5.906079545987935,-0.05063957720994949,0.007176020571313163
508,6,5.878003034975794,-0.05035724490880966,0.008623540099517131
508,7,5.671829116671502,-0.05222945660352707,-0.0009753013298702621
509,1,5.701680080480715,-0.0133897690102458,-0.016459866562277922
509,2,4.4889895861690885,-0.016802391037344933,-0.03381642780372019
509,3,4.501823945307609,-0.019320454448461533,-0.04662327293858304
509,4,4.173304852057788,-0.02425518073141575,-0.07172124108733097
509,5,3.944728828400207,-0.025982901453971863,-0.08050841127231759
509,6,3.660722583545644,-0.02669845148921013,-0.08414769154106924
509,7,3.6050113207530385,-0.027210621163249016,-0.0867525813421885
510,1,5.599770345320491,-0.015143047086894512,-0.11207897737249396
510,2,9.480696476291927,-0.018701016902923584,-0.130810719956625
510,3,10.744147957883163,-0.021640503779053688,-0.14628631821635196
510,4,10.0597906083971,-0.02692006342113018,-0.17408176260922137
510,5,9.648601377090014,-0.028206462040543556,-0.1808543011762647
510,6,9.550984156447697,-0.02994784712791443,-0.19002221964750143
510,7,9.266586197314362,-0.031130440533161163,-0.1962482520182583
511,1,7.604801214958068,0.018030920997262,0.009142028832710881
511,2,8.459986110506785,0.016232673078775406,-0.0001698055305741743
511,3,7.998446446214774,0.012580851092934608,-0.01907996864366202
511,4,7.577278393579266,0.00717745628207922,-0.04706026933571836
511,5,7.128908215276965,0.003701751120388508,-0.06505844991390991
511,6,6.970730302061076,-0.0012013923842459917,-0.09044830840071888
511,7,6.985191890822433,-0.005135674029588699,-0.1108211272113622
512,1,7.773660232571672,-0.027813564985990524,-0.10046006344829614
512,2,6.184722847563455,-0.024147160351276398,-0.0814567383739335
512,3,6.2061871971206,-0.023936424404382706,-0.08036447385251176
512,4,5.716743123720859,-0.025061825290322304,-0.08619753403141191
512,5,5.736110251669247,-0.02685326710343361,-0.09548274789025106
512,6,5.400393882802628,-0.027900416404008865,-0.10091022263534959
512,7,5.371368371986622,-0.028122447431087494,-0.10206103063515967
513,1,9.597625445853266,-0.02220238745212555,-0.035560706267147954
513,2,9.36856768110348,-0.03053407184779644,-0.07817613350144115
513,3,7.96637566918544,-0.03609797731041908,-0.10663474968523251
513,4,8.148277933012348,-0.038670338690280914,-0.11979202665323278
513,5,8.16572648188139,-0.04022575169801712,-0.12774775165463786
513,6,7.885631394054857,-0.040728338062763214,-0.13031841223641816
513,7,7.928588360905003,-0.040027420967817307,-0.12673331706977214
514,1,9.87053418824608,-0.012585043907165527,-0.01003016193910967
514,2,8.489876901555245,-0.018408339470624924,-0.03974611375699525
514,3,8.341866725223285,-0.026129402220249176,-0.0791462654666922
514,4,8.328861577843439,-0.03203316032886505,-0.10927281315575729
514,5,8.270415699980749,-0.03388706222176552,-0.11873317090750947
514,6,7.645605684382246,-0.03535975515842438,-0.12624824065991913
514,7,7.301259429251514,-0.03473002091050148,-0.12303474198628621
515,1,9.28530799970045,-0.00758300069719553,-0.011642627173022417
515,2,9.324168659054616,-0.0132443243637681,-0.04095054602368744
515,3,8.866091315526706,-0.017488297075033188,-0.06292102769047692
515,4,8.67553842908836,-0.020077038556337357,-0.0763225976638372
515,5,8.401696687718573,-0.02145894058048725,-0.0834765204509218
515,6,8.122887510588125,-0.022837882861495018,-0.0906151210418316
515,7,8.097103518590277,-0.023962274193763733,-0.09643594526304647
516,1,4.961048271342128,-0.025061948224902153,-0.037596631078575395
516,2,6.657383444876412,-0.02804298885166645,-0.053170663058455185
516,3,6.528430299399001,-0.029716387391090393,-0.06191310089512451
516,4,6.5096433802258655,-0.033954452723264694,-0.0840542835490975
516,5,5.794492057648464,-0.03585837036371231,-0.09400103635520507
516,6,5.561494026829564,-0.03534446284174919,-0.09131619801053557
516,7,5.504006561394132,-0.03709377720952034,-0.10045524752966349
517,1,4.8537853022877675,-0.007489907555282116,-0.008411078691269773
517,2,3.621062358227486,-0.009171140380203724,-0.017091262258671074
517,3,2.787405913063051,-0.012264999561011791,-0.03306481763007303
517,4,3.0594367982363537,-0.012585391290485859,-0.03471899603064153
517,5,2.569543312201454,-0.01310031395405531,-0.03737753515534989
517,6,2.4483661540724784,-0.01574060507118702,-0.051009324416394636
517,7,2.3792024216481775,-0.016806911677122116,-0.0565146517817944
518,1,6.711154025100097,-0.017081204801797867,-0.03948794119905005
518,2,5.603143167700687,-0.019786711782217026,-0.05339873926756165
518,3,5.157369708736459,-0.02002738229930401,-0.05463618533163449
518,4,4.85561162853907,-0.01870078779757023,-0.047815286932193904
518,5,4.51882745294529,-0.02089996077120304,-0.05912268749532039
518,6,4.641797179116686,-0.02316969446837902,-0.07079288733558088
518,7,4.534312528298553,-0.025820933282375336,-0.08442465692251022
519,1,3.0009749871452795,-0.0008861047099344432,-0.024426381203834658
519,2,3.057453684380661,-0.01209226343780756,-0.08270246502540271
519,3,3.9085556191280433,-0.016093691810965538,-0.10351134172818818
519,4,3.699939875394958,-0.018107429146766663,-0.11398350517201623
519,5,3.28532285193489,-0.01932339556515217,-0.12030697092355791
519,6,3.1596283484160996,-0.02124565653502941,-0.13030342413538532
519,7,2.543899160201418,-0.02393987961113453,-0.14431435987437108
520,1,4.520219584009626,-0.016826240345835686,-0.05052910424208421
520,2,4.892040942870517,-0.023846659809350967,-0.08540577211583644
520,3,5.459117656233241,-0.02714967541396618,-0.10181478853183037
520,4,5.868263485753106,-0.0287993922829628,-0.11001039958110401
520,5,5.879363143160662,-0.03081945702433586,-0.12004585792294332
520,6,6.022951349941224,-0.03294502943754196,-0.13060546671587422
520,7,6.042320264301075,-0.034663762897253036,-0.13914394455888235
521,1,9.244261227271744,-0.011547744274139404,-0.04281320195094314
521,2,8.022123987968762,-0.02717243880033493,-0.12226885981630214
521,3,7.292276640422508,-0.0333096981048584,-0.15347842840746126
521,4,6.835833498341665,-0.03757306560873985,-0.17515876712862902
521,5,6.189604889094645,-0.039573509246110916,-0.18533154618446324
521,6,6.272356155449052,-0.04061829298734665,-0.19064454474246637
521,7,6.014608985974434,-0.044956453144550323,-0.2127052236656937
522,1,5.8756990047012,-0.0026372969150543213,-0.019345250085742446
522,2,6.4666116423462565,-0.012842744588851929,-0.07096181949121592
522,3,5.786971575754994,-0.015594624914228916,-0.08488013315569841
522,4,5.774691181761314,-0.018704958260059357,-0.10061141140539367
522,5,5.534808019060017,-0.02507179230451584,-0.132813245352628
522,6,5.645954753580636,-0.02612932212650776,-0.1381619633314927
522,7,5.513165211009245,-0.029210716485977173,-0.1537468755181035
523,1,9.897188818381043,-0.004426239524036646,-0.03005935333956657
523,2,9.000750890726176,-0.005324504338204861,-0.0346625170422602
523,3,8.436329581734304,-0.007856953889131546,-0.04764007073005886
523,4,8.507775317594042,-0.013068894855678082,-0.07434869506819995
523,5,7.887023257298654,-0.0155642069876194,-0.08713593781830095
523,6,7.712675410181865,-0.01925654709339142,-0.10605735796613149
523,7,7.393168381700535,-0.023441923782229424,-0.12750534719189147
524,1,4.492670163369839,0.007907351478934288,-0.01844101883728172
524,2,6.637838475799798,0.0018367045558989048,-0.05006943315037061
524,3,7.101873233936064,-0.0011490179458633065,-0.06562521649716913
524,4,7.184809348331186,-0.0059282598085701466,-0.09052533730020361
524,5,6.87554870667912,-0.008192963898181915,-0.10232457388090276
524,6,6.655941783800197,-0.009877047501504421,-0.1110987448414387
524,7,6.748825446426912,-0.01226898841559887,-0.12356089248444152
525,1,6.539954014632282,-0.0046692597679793835,-0.04930886956197509
525,2,8.717411227754727,-0.011587894521653652,-0.08519484197889399
525,3,8.909131860528198,-0.014967132359743118,-0.10272246703288111
525,4,8.666851914348012,-0.01802227459847927,-0.11856905440343493
525,5,8.81265733979241,-0.021925291046500206,-0.13881344445771215
525,6,8.8828793727722,-0.02468840777873993,-0.15314533714582126
525,7,8.701199667712226,-0.02977881021797657,-0.17954852910915625
526,1,6.18540254006963,-0.02881516143679619,-0.10227179136261125
526,2,4.303117402082161,-0.02646559476852417,-0.0898810251634725
526,3,3.6626654450569394,-0.025457434356212616,-0.08456435118742954
526,4,3.535446539900614,-0.024541178718209267,-0.07973234980502492
526,5,3.478813188547033,-0.024331405758857727,-0.07862608296470666
526,6,3.5785374548531856,-0.025128072127699852,-0.08282741372426304
526,7,3.2141002057000834,-0.025709865614771843,-0.08589558249420581
527,1,3.805253047883725,-0.013998309150338173,-0.022950564256856557
527,2,4.89939806405419,-0.015473073348402977,-0.03033343317896947
527,3,5.779792718811482,-0.017899954691529274,-0.042482729228693256
527,4,5.472800198105619,-0.018035084009170532,-0.043159204858484845
527,5,4.980814325435748,-0.019204892218112946,-0.04901542287758678
527,6,4.937811735484363,-0.01855074241757393,-0.04574066055345172
527,7,5.1523541406130215,-0.01898825168609619,-0.04793089109061006
528,1,5.056113927171937,-0.01321222260594368,-0.011940439038946218
528,2,5.746639987660461,-0.01771923154592514,-0.03509232903216739
528,3,6.154599477577793,-0.020749568939208984,-0.05065875876548422
528,4,5.997239848805417,-0.023819006979465485,-0.06642604318744927
528,5,5.9597624754101695,-0.02650739997625351,-0.08023595121049362
528,6,6.0112310694808215,-0.02810090035200119,-0.08842154522522806
528,7,5.820082385362565,-0.030703844502568245,-0.10179251418378418
529,1,3.1779019998401807,-0.012363307178020477,-0.042899998100068976
529,2,2.901029765245289,-0.015696395188570023,-0.06000998510885444
529,3,2.7925409432552337,-0.016841718927025795,-0.06588936009799579
529,4,1.9545722792007583,-0.017880668863654137,-0.07122267858890431
529,5,2.114546047543623,-0.020299090072512627,-0.0836373389082151
529,6,1.9353462609470888,-0.022566234692931175,-0.09527543993633754
529,7,1.7909386218637786,-0.02458076924085617,-0.10561679901076028
530,1,11.12456203504997,-0.014989116229116917,-0.02354643990026933
530,2,8.534548308933392,-0.016429631039500237,-0.03072341115942769
530,3,7.8382380819750255,-0.0171503946185112,-0.03431441866169231
530,4,7.296203227396782,-0.01901962049305439,-0.043627325604246966
530,5,7.044857990426589,-0.020834723487496376,-0.05267058009189499
530,6,6.930864650724477,-0.022068429738283157,-0.05881718423669002
530,7,7.054434550031247,-0.023560781031847,-0.06625241660311423
531,1,7.114047658248253,0.017537634819746017,-0.028653236868628234
531,2,7.784833159982402,0.01656729355454445,-0.033648366655742605
531,3,7.604000768739838,0.012167522683739662,-0.05629753898447973
531,4,7.4803235822153,0.0053794169798493385,-0.09124139865073844
531,5,7.780494894143879,0.0018304451368749142,-0.10951082158699706
531,6,7.696095543717938,-0.002829468809068203,-0.1334991603205197
531,7,7.7994190237869105,-0.0051263477653265,-0.14532305043346738
532,1,4.860632915569977,-0.008146179839968681,-0.0072550158503599405
532,2,3.9211883587973224,-0.009219761937856674,-0.01284464661324292
532,3,3.084378015855449,-0.0074075027368962765,-0.0034090759196425333
532,4,2.460139456665644,-0.008745857514441013,-0.010377251945427898
532,5,2.4494626114273954,-0.011289682239294052,-0.023621735963364972
532,6,2.1567227094490056,-0.011670808307826519,-0.025606077916715972
532,7,1.9939452762079624,-0.012153591960668564,-0.02811970250402206
533,1,3.8968853103608057,-0.022579237818717957,-0.019519963225663108
533,2,3.5074353510964773,-0.024068191647529602,-0.027180238940130722
533,3,3.9384442946805445,-0.024162301793694496,-0.027664410882337488
533,4,3.213824965470629,-0.025806015357375145,-0.03612088471635368
533,5,3.1143551033885637,-0.029632296413183212,-0.05580609407702744
533,6,2.330293408191363,-0.032422322779893875,-0.0701600456946512
533,7,2.4243861192749527,-0.033058322966098785,-0.07343209932486397
534,1,7.265220294154411,-0.009470679797232151,-0.04623935410916989
534,2,8.428034789792386,-0.022568007931113243,-0.1148609954398145
534,3,8.31361246178645,-0.024008819833397865,-0.12240993035026643
534,4,7.545996772467404,-0.025276102125644684,-0.1290496808424509
534,5,7.680058468917457,-0.025188587605953217,-0.1285911606068651
534,6,7.383476453050609,-0.02794826403260231,-0.14305010398847468
534,7,7.425036921811843,-0.030151091516017914,-0.1545915142620095
535,1,6.627068565667615,-0.018269721418619156,-0.01081570505695359
535,2,7.503746741103211,-0.027550891041755676,-0.05853730713604785
535,3,6.986308257304243,-0.03060121461749077,-0.07422135707850722
535,4,6.7706400431740175,-0.032500118017196655,-0.08398507394900867
535,5,6.576295946378924,-0.03434331342577934,-0.09346235336680159
535,6,6.578009331582273,-0.036387745290994644,-0.10397434354812682
535,7,6.4463658711510865,-0.038213878870010376,-0.11336389503136007
536,1,9.596333354314943,-0.03906695172190666,-0.18887087078546233
536,2,8.227721542024256,-0.03970038518309593,-0.19215664875037852
536,3,6.416925701072156,-0.041380371898412704,-0.2008711604848485
536,4,5.824938586826027,-0.04117325320839882,-0.19979678398049994
536,5,5.37554227980675,-0.03981240093708038,-0.1927377025132703
536,6,5.443721197943429,-0.03853467106819153,-0.18610979775997877
536,7,5.295287256412893,-0.03858911991119385,-0.18639223754176154
537,1,6.682931320319171,-0.017114590853452682,-0.05950788673434322
537,2,7.3586711884001765,-0.02304461970925331,-0.08989981492139507
537,3,7.511974509326821,-0.024826431646943092,-0.09903176044306457
537,4,7.464856104403884,-0.027706267312169075,-0.11379117576065528
537,5,7.786686879232527,-0.031888872385025024,-0.1352274007943148
537,6,7.200294849991024,-0.03309501335024834,-0.14140898110191671
537,7,6.883339051530004,-0.03494687005877495,-0.15089991233797598
538,1,4.613050619968021,-0.003492778865620494,0.04371796098742179
538,2,6.626384344443494,-0.007592279929667711,0.022537762551645135
538,3,5.7692771612738385,-0.01222932431846857,-0.0014196700178066065
538,4,5.780105472041365,-0.015644676983356476,-0.019065194690282034
538,5,5.398935153373716,-0.022353867068886757,-0.05372843178542918
538,6,5.208664240714476,-0.023901430889964104,-0.06172396790320427
538,7,5.3048004363401455,-0.02508297935128212,-0.06782847439831807
539,1,7.411616785135091,-0.01306899543851614,-0.02546860034570348
539,2,5.411369089194781,-0.01534841489046812,-0.036970480974651394
539,3,5.655481421286029,-0.02188350073993206,-0.06994632369464429
539,4,5.263530330675695,-0.023909900337457657,-0.08017147390003024
539,5,5.570377352588618,-0.024387216195464134,-0.0825799950769435
539,6,5.832713185960086,-0.02675257995724678,-0.09451554805678897
539,7,6.165957399178768,-0.028686650097370148,-0.104274806652508
540,1,7.374305212376249,-0.03538770228624344,-0.06443255893178475
540,2,7.039039355311506,-0.03741840273141861,-0.07484636954758668
540,3,6.883768155132438,-0.038948118686676025,-0.08269103826367943
540,4,6.463721997382974,-0.040786195546388626,-0.09211703920823716
540,5,6.684877576435931,-0.04087963327765465,-0.09259620532064258
540,6,7.0023170648029085,-0.042783044278621674,-0.10235725192660555
540,7,7.029378787673816,-0.04417567700147629,-0.10949893226042039
541,1,5.1854183691901214,0.0013446509838104248,-0.02770321617450792
541,2,6.277333577336347,-0.002594359451904893,-0.0483406225256928
541,3,9.481463156919332,-0.006315593607723713,-0.06783704749202962
541,4,9.234685862836745,-0.00884899590164423,-0.08111014068229104
541,5,8.552222205338639,-0.010616229847073555,-0.09036909687056262
541,6,8.336075877532155,-0.012193436734378338,-0.09863245640321776
541,7,7.8413935192677835,-0.013957983814179897,-0.10787733546763395
542,1,10.957583406046167,-0.017973726615309715,-0.12294285024828108
542,2,10.118396818228494,-0.013426664285361767,-0.09929916167913062
542,3,8.992190429436398,-0.013485261239111423,-0.09960385249377658
542,4,8.525393725891563,-0.014964764006435871,-0.10729692994235775
542,5,8.156864234954666,-0.017792757600545883,-0.12200185258533701
542,6,8.428296980916736,-0.017902009189128876,-0.12256993596504533
542,7,8.484713110086087,-0.018683090806007385,-0.126631382489526
543,1,10.041981216774614,-0.014104628935456276,-0.055050086866254795
543,2,9.359051534038016,-0.02065381407737732,-0.08932294986295902
543,3,9.073695338482073,-0.02057870291173458,-0.088929881926443
543,4,8.915855590212242,-0.02029642090201378,-0.08745265805264095
543,5,7.9881545666036455,-0.021247372031211853,-0.09242912719518329
543,6,8.127361993054686,-0.02129906415939331,-0.0926996398145061
543,7,8.047904302142374,-0.02164752408862114,-0.0945231826149412
544,1,1.400178929890565,-0.011588295921683311,-0.005716840804569814
544,2,1.23958017151693,-0.015436237677931786,-0.025349907699159874
544,3,1.9652246491542804,-0.02463892661035061,-0.07230410265985289
544,4,1.5873460868978866,-0.026903538033366203,-0.08385866101202119
544,5,1.5927877116728,-0.028264150023460388,-0.09080081032489024
544,6,1.5603164554794002,-0.0320562981069088,-0.11014920531440278
544,7,1.170955927140318,-0.03466302901506424,-0.12344933445822513
545,1,1.740490019395677,-0.013353641144931316,-0.006867365370869122
545,2,2.3255759262853197,-0.015478599816560745,-0.017947758485442476
545,3,1.5764685988253437,-0.017523564398288727,-0.028611030093238062
545,4,1.1151483927444574,-0.02288403920829296,-0.05656271168056491
545,5,1.0380361786070456,-0.026428671553730965,-0.07504585695697082
545,6,0.9280759029601058,-0.028592441231012344,-0.08632862633680385
545,7,0.7365085039010459,-0.02890334092080593,-0.08794978294003808
546,1,6.82499486922511,-0.017240095883607864,-0.020182980514164235
546,2,4.820113052497032,-0.01827218011021614,-0.02543413556545061
546,3,4.091452615716143,-0.016324831172823906,-0.015526193029782384
546,4,3.3097948166887816,-0.015763776376843452,-0.012671594877804795
546,5,2.6357295544167414,-0.017842834815382957,-0.023249663934565956
546,6,2.158915619862565,-0.01955847069621086,-0.031978670530649664
546,7,2.0648453478506483,-0.020764386281371117,-0.03811426446104958
547,1,8.713994539388825,-0.017809707671403885,-0.0050845149112541095
547,2,7.442073926298733,-0.022876419126987457,-0.031105682406952457
547,3,7.43528368046092,-0.028553642332553864,-0.060262262022259164
547,4,6.335375440035423,-0.0304283257573843,-0.06989009495226833
547,5,6.3856254603466835,-0.03432542458176613,-0.08990446959063006
547,6,6.347879738627433,-0.03674792870879173,-0.10234575151500075
547,7,6.512874829041994,-0.03902198001742363,-0.11402462261600113
548,1,3.769770232120582,-0.016830135136842728,-0.08397829153501554
548,2,3.6910772173020443,-0.020417381078004837,-0.10244093388689948
548,3,2.9209813587820346,-0.022112982347607613,-0.1111677623022199
548,4,2.2224354106412627,-0.025994425639510155,-0.13114456358178328
548,5,2.4871878380408603,-0.028062019497156143,-0.14178594322198254
548,6,2.825510386647139,-0.03151150420308113,-0.15953956353917634
548,7,2.8543603350941735,-0.03605683520436287,-0.18293322598218387
549,1,8.420936285483164,-0.03165808692574501,-0.06468810190527968
549,2,9.320325568221154,-0.03464938700199127,-0.08026211600901766
549,3,9.41930756464407,-0.0356498584151268,-0.08547100695990889
549,4,8.311352621692452,-0.03983866795897484,-0.10727977814665855
549,5,7.924527707696267,-0.04113975539803505,-0.11405380736794216
549,6,8.061971988968072,-0.04142478108406067,-0.11553777552257177
549,7,8.162833786844908,-0.04196428880095482,-0.11834668822869147
550,1,9.501458962293686,-0.013784830458462238,-0.08979642850491551
550,2,11.794551027690067,-0.014334751293063164,-0.09269970467756754
550,3,11.66525620355071,-0.020178543403744698,-0.12355167704407334
550,4,11.065730785653145,-0.023339876905083656,-0.14024175978099052
550,5,10.72865402492774,-0.02417384274303913,-0.1446446356020148
550,6,10.674689225602377,-0.02610285021364689,-0.15482872224486302
550,7,10.873767649414892,-0.02693597413599491,-0.15922715321970454
551,1,4.358904685167456,-0.0033732764422893524,-0.028092968627235718
551,2,6.241645485605989,-0.007020438555628061,-0.04688804481129159
551,3,6.220653030646197,-0.010282102972269058,-0.06369651926143692
551,4,6.1886405054332725,-0.015029718168079853,-0.08816260728409411
551,5,6.327465444084753,-0.018525950610637665,-0.10617989115384986
551,6,6.491909294356293,-0.020504938438534737,-0.11637829359299871
551,7,6.519036815662254,-0.02177409641444683,-0.12291869955949782
552,1,7.205308081367978,-0.01857476681470871,0.0023505833473396872
552,2,7.153658023022902,-0.023257600143551826,-0.021848542510565425
552,3,6.732303661560556,-0.02477377839386463,-0.02968358290723104
552,4,5.757395090048473,-0.027028420940041542,-0.04133472974678805
552,5,5.81153617886209,-0.030002722516655922,-0.05670480447238978
552,6,5.852779984926125,-0.030328653752803802,-0.058389094826262714
552,7,6.047796949978067,-0.032686248421669006,-0.07057225961293039
553,1,8.756317562287173,-0.02630709670484066,-0.1029567696749589
553,2,8.439872124644562,-0.03435882180929184,-0.1451511700967012
553,3,8.912723131908898,-0.03614864870905876,-0.1545306101439802
553,4,8.826626579514697,-0.037815626710653305,-0.16326627068641872
553,5,8.794867208722033,-0.03889596462249756,-0.16892769228884594
553,6,8.573696324545299,-0.03946654126048088,-0.17191775203654527
553,7,8.360305830849079,-0.03893226757645607,-0.16911793492082186
554,1,4.190464984826562,0.004771442152559757,-0.0889997327583473
554,2,2.956826516686414,0.0035140449181199074,-0.0955587440354226
554,3,2.4412925658056794,-0.00041954783955588937,-0.11607770061521094
554,4,2.1901603118936093,-0.005155749619007111,-0.1407833386038005
554,5,1.8440057241437229,-0.007479995489120483,-0.15290739491251393
554,6,1.429221443843205,-0.010181622579693794,-0.1669999999128871
554,7,1.517899912573128,-0.012380879372358322,-0.17847207071849625
555,1,7.601784282620181,-0.013155772350728512,0.001559211818623652
555,2,7.061094498205915,-0.015094302594661713,-0.008252680394493592
555,3,6.655881965175299,-0.018312541767954826,-0.024541833469719835
555,4,6.735329364725241,-0.02702243998646736,-0.06862707937946162
555,5,6.681783411123513,-0.026943542063236237,-0.06822773667072374
555,6,6.822711401669469,-0.027752738445997238,-0.07232349308811441
555,7,6.821281119908817,-0.031829189509153366,-0.09295649511060615
556,1,5.081976552067147,-0.003475359408184886,-0.030337662943986907
556,2,6.962423298551627,-0.0030488029588013887,-0.02809792378352653
556,3,7.980173819538728,-0.004865590017288923,-0.03763740941782716
556,4,7.473995447731556,-0.008776472881436348,-0.05817245821491921
556,5,7.64390303537655,-0.009543736465275288,-0.06220116367137862
556,6,7.435878060821049,-0.01322899665683508,-0.08155152533969179
556,7,7.2902501185341295,-0.015161924995481968,-0.09170083922461403
557,1,9.001792627852113,-0.02598925307393074,-0.04696867784193251
557,2,9.062573158671617,-0.03069196082651615,-0.07123512338177619
557,3,8.561972931701563,-0.03199947625398636,-0.07798203464705047
557,4,8.482733872590977,-0.03576474264264107,-0.09741118835388268
557,5,8.172647926592703,-0.03911106288433075,-0.11467853775682953
557,6,8.440762134660764,-0.04115786403417587,-0.12524023779151694
557,7,8.519106973129565,-0.042412471026182175,-0.13171413620221242
558,1,10.05007307106306,-0.01255633682012558,-0.002616029842996788
558,2,10.505613462426131,-0.01686292514204979,-0.02511273542621076
558,3,9.550073665173965,-0.024414975196123123,-0.06456304595421411
558,4,9.081725843869416,-0.025393523275852203,-0.06967477394005708
558,5,9.242851894367877,-0.026268256828188896,-0.07424419681488736
558,6,9.414750518936984,-0.027385754510760307,-0.08008176810693514
